"customer_id","country","gender","spent","device","checkout_system","purchases"
58317,"USA","M",1182.39,"computer","new",1
66800,"CAN","M",1202.02,"mobile","new",5
58669,"BRA","F",2228.07,"computer","old",11
4819,"TUR","M",1189.84,"computer","old",3
32300,"MEX","F",1815.4,"mobile","old",1
74488,"FRA","F",1747.66,"computer","new",7
77865,"MEX","F",1832.14,"computer","old",7
45034,"CAN","F",443.96,"mobile","new",6
25667,"USA","F",22.91,"mobile","old",1
25180,"USA","F",2975.77,"computer","old",7
86697,"USA","F",2464.6,"computer","old",2
20759,"TUR","F",2938.58,"computer","old",7
40145,"GBR","M",4038.96,"mobile","new",4
77749,"USA","F",3595.57,"mobile","new",10
74445,"USA","M",618.06,"computer","new",3
79154,"USA","F",2273.89,"computer","new",9
61540,"USA","F",321.12,"computer","new",3
18747,"TUR","F",4004.16,"mobile","old",1
56438,"DEU","M",3433.2,"mobile","old",3
72475,"MEX","F",2056.8,"computer","new",4
802,"TUR","F",1693.44,"mobile","new",2
76399,"USA","F",1825.65,"computer","old",1
31508,"ESP","M",1337.66,"mobile","old",1
13031,"ESP","F",1933.13,"computer","new",5
11370,"BRA","F",758.28,"computer","old",6
5739,"AUS","M",2791.4,"mobile","old",13
84257,"BRA","M",3457.28,"mobile","new",10
79146,"MEX","F",2732.34,"mobile","old",1
92956,"BRA","M",5520.77,"computer","old",4
84185,"USA","F",345.96,"computer","old",12
11126,"GBR","F",2058.99,"computer","old",1
97740,"DEU","F",3262.8,"computer","new",1
57887,"USA","M",2532.25,"mobile","new",8
90540,"MEX","M",2333.2,"mobile","old",1
88470,"USA","M",2903.93,"mobile","old",1
87403,"ESP","M",1014.68,"computer","old",8
63536,"MEX","F",2282.74,"computer","old",5
38821,"BRA","F",1354.38,"mobile","new",3
46476,"USA","F",3722.54,"mobile","old",1
68100,"GBR","M",1765.97,"computer","old",4
54184,"CAN","M",3973.1,"mobile","new",1
64386,"USA","F",1501.86,"mobile","old",1
54532,"USA","M",3317.65,"computer","new",5
65104,"GBR","M",854.07,"mobile","old",1
79853,"BRA","M",2190.18,"mobile","new",2
2077,"USA","M",128.74,"mobile","new",3
1347,"BRA","M",3367.36,"computer","old",6
72083,"DEU","F",2718.18,"mobile","new",3
70082,"BRA","M",3349.86,"mobile","old",3
82170,"GBR","M",2630.89,"computer","new",7
50482,"MEX","M",4108.12,"mobile","old",1
78951,"USA","M",2861.98,"computer","old",1
70836,"CAN","M",119.8,"mobile","new",6
47056,"DEU","F",3269.68,"mobile","old",4
15262,"BRA","M",3915.51,"computer","new",1
92937,"MEX","M",1216,"mobile","old",17
15080,"ESP","M",3020.23,"mobile","old",2
11679,"USA","M",3674.45,"computer","new",1
22872,"USA","M",2531.14,"mobile","new",5
37921,"DEU","M",800.06,"mobile","new",5
32138,"USA","F",1943.81,"computer","old",1
52097,"BRA","F",1958.12,"computer","new",3
28039,"BRA","F",449.05,"computer","old",6
1815,"USA","F",1770.2,"computer","new",1
23107,"FRA","F",1243.44,"computer","old",5
35279,"TUR","F",3452.31,"computer","old",3
16360,"USA","F",1886.02,"computer","new",5
39037,"DEU","F",1472.7,"mobile","old",1
25004,"TUR","F",2885.26,"mobile","old",11
78333,"MEX","M",1447.25,"computer","new",3
39636,"USA","F",2060.5,"mobile","old",5
73526,"MEX","F",551.11,"mobile","new",7
42119,"DEU","F",1500.34,"computer","old",6
54782,"FRA","M",3476.13,"mobile","old",1
17719,"GBR","M",156.52,"computer","old",5
54824,"CAN","F",263.01,"mobile","new",3
36392,"ESP","F",2918.8,"computer","new",10
52420,"USA","M",866,"computer","old",4
91764,"FRA","F",4220.59,"mobile","old",1
2373,"FRA","M",1263.17,"computer","old",7
78141,"GBR","F",2670.93,"computer","old",1
58834,"DEU","M",1398.86,"mobile","old",6
27150,"TUR","F",3551.4,"mobile","old",2
65001,"BRA","M",222.07,"mobile","new",8
86963,"MEX","M",662.66,"computer","old",2
53894,"DEU","F",1887.82,"computer","new",2
36246,"USA","F",850.18,"computer","old",3
24227,"TUR","M",3656.49,"computer","old",2
12890,"BRA","F",1324.72,"mobile","new",1
5246,"AUS","M",3259.27,"mobile","old",8
53402,"MEX","M",524.28,"computer","old",3
57455,"ESP","M",1512.43,"mobile","new",2
34142,"USA","F",3585.9,"mobile","new",8
26993,"USA","M",2268.49,"computer","new",11
46433,"BRA","M",1179.28,"mobile","old",6
74409,"USA","F",2684.15,"computer","new",4
99065,"BRA","F",1521.41,"mobile","old",10
66352,"DEU","M",4065.2,"computer","new",6
38500,"USA","M",559.84,"computer","new",3
46180,"FRA","F",2445.72,"computer","old",1
74594,"BRA","F",1570.85,"computer","old",2
24077,"BRA","F",5689.35,"mobile","old",7
1821,"USA","M",1160,"computer","old",5
86998,"BRA","M",36.23,"mobile","old",9
90878,"FRA","F",1632.13,"mobile","old",1
33090,"MEX","M",2174.4,"mobile","new",3
12131,"GBR","F",1711.06,"mobile","old",18
93348,"CAN","F",2115.58,"mobile","new",5
66620,"TUR","F",2615.99,"computer","new",15
28488,"USA","F",1389.51,"mobile","new",11
10490,"BRA","F",2483.64,"mobile","new",7
52850,"USA","F",3203.21,"mobile","new",7
22204,"BRA","M",2100.27,"computer","new",4
41438,"BRA","M",1820.9,"computer","old",4
61556,"MEX","M",438.05,"mobile","new",7
72517,"DEU","F",2414.48,"computer","new",6
16403,"MEX","F",1422.57,"computer","old",8
62063,"BRA","M",1918.63,"computer","old",12
78514,"TUR","F",1072.75,"computer","old",3
81481,"DEU","F",2035.84,"mobile","old",1
49155,"GBR","F",1409.41,"mobile","new",8
89721,"USA","M",2187.86,"mobile","old",2
91909,"USA","F",-40.35,"mobile","old",4
61648,"GBR","M",102.23,"computer","old",2
92883,"MEX","M",1298.28,"computer","new",4
53831,"TUR","F",138.74,"computer","new",1
2812,"USA","M",4216.64,"computer","old",4
31757,"BRA","M",746.54,"computer","new",3
39348,"USA","M",2270.02,"computer","new",8
46726,"BRA","M",3532.87,"computer","new",3
8026,"MEX","F",2200.19,"computer","old",2
41984,"GBR","F",1904.7,"mobile","new",3
8100,"CAN","F",1836.32,"mobile","new",2
35106,"TUR","F",1889.34,"mobile","old",1
64406,"USA","M",1411.81,"computer","new",10
25183,"ESP","F",1640.3,"computer","old",3
12553,"BRA","F",793.88,"mobile","new",3
11319,"USA","F",858.71,"mobile","new",5
70723,"USA","F",3237.6,"mobile","new",3
92367,"ESP","F",929.21,"computer","new",6
87585,"DEU","F",448.53,"computer","old",3
44045,"CAN","F",2486.28,"computer","new",8
38256,"MEX","F",1865.65,"computer","new",3
36912,"BRA","F",2239.65,"mobile","new",7
75186,"USA","F",2021.82,"mobile","old",1
89716,"TUR","F",1425.53,"computer","new",7
74928,"AUS","M",2131.52,"computer","new",3
44834,"USA","M",2401.6,"computer","old",4
1066,"BRA","M",1802.37,"computer","old",8
72241,"USA","F",1389.38,"mobile","old",2
17991,"DEU","F",2008.15,"mobile","new",5
74340,"BRA","F",3529.12,"mobile","new",11
67289,"USA","M",3678.74,"computer","old",3
73704,"AUS","M",1220.02,"computer","old",12
26583,"USA","F",4146.22,"computer","old",1
66403,"FRA","F",3696.94,"mobile","new",4
77198,"GBR","F",1293.76,"mobile","new",2
45942,"USA","M",2358.09,"mobile","old",7
2394,"CAN","F",2998.47,"computer","old",6
68849,"GBR","M",848.69,"computer","new",2
51229,"FRA","M",150.5,"mobile","new",1
4077,"MEX","M",1475.84,"computer","new",12
65436,"BRA","F",2125.08,"mobile","new",5
75052,"DEU","M",615.15,"computer","new",2
47992,"MEX","M",2057.37,"mobile","new",5
20688,"GBR","M",961.29,"mobile","old",2
27992,"BRA","F",2666.41,"mobile","old",6
70621,"GBR","F",43.47,"mobile","old",2
46370,"USA","M",2069.77,"mobile","old",12
42395,"USA","M",3884.13,"mobile","old",2
42608,"USA","M",2532.45,"mobile","old",1
73900,"ESP","M",2761.56,"computer","new",8
36078,"BRA","F",487.9,"computer","new",7
53504,"USA","M",702.67,"mobile","old",1
6020,"MEX","M",2668.99,"computer","new",3
78065,"BRA","M",1710.71,"computer","old",7
77546,"USA","M",2245.62,"mobile","old",5
10116,"CAN","M",1768.91,"mobile","old",3
75155,"FRA","M",1166.67,"mobile","old",1
25808,"TUR","F",1321.78,"computer","new",1
34078,"FRA","F",2054.2,"mobile","new",1
13378,"MEX","F",1854.36,"computer","old",1
35665,"USA","F",2233.26,"mobile","old",4
28346,"AUS","F",730.11,"computer","old",1
4011,"FRA","F",-10.67,"mobile","old",3
34784,"BRA","F",4513.04,"computer","new",1
34733,"USA","M",3498.03,"computer","old",3
21267,"USA","M",125.69,"computer","old",2
10880,"USA","F",1962.52,"mobile","new",16
74824,"ESP","F",2032.33,"mobile","new",19
54714,"DEU","F",999.73,"mobile","new",1
36369,"USA","M",93.7,"computer","old",2
33241,"USA","F",2963.97,"computer","old",4
5402,"GBR","M",1317.85,"mobile","new",1
26518,"DEU","M",530.89,"mobile","old",3
23903,"MEX","M",2818.75,"computer","new",5
86181,"USA","F",2320.46,"mobile","new",4
5554,"GBR","F",681.77,"computer","old",4
32118,"BRA","M",2871.11,"mobile","old",1
51202,"USA","F",134.73,"computer","old",6
77959,"BRA","M",1347.82,"computer","new",4
62800,"GBR","M",3183.88,"mobile","old",1
17441,"MEX","M",2386.52,"mobile","old",4
9866,"USA","M",4265.22,"computer","new",8
30622,"USA","M",1638.23,"computer","new",6
65849,"MEX","M",365.48,"mobile","old",1
50914,"DEU","F",1709.69,"mobile","new",4
86161,"ESP","M",3452.47,"mobile","old",5
24053,"FRA","F",1455.19,"computer","old",4
81014,"USA","M",1003.53,"mobile","new",8
70965,"GBR","M",3751.04,"computer","old",4
90725,"DEU","F",1672.22,"computer","old",1
24366,"ESP","M",1623.81,"mobile","new",3
43004,"TUR","M",1487.5,"mobile","new",6
15354,"TUR","F",1410.21,"mobile","old",1
14117,"FRA","M",685.52,"computer","old",1
9165,"BRA","M",3001.27,"computer","old",1
40315,"USA","M",2526.24,"computer","old",5
99133,"BRA","M",4630.98,"mobile","old",1
10589,"BRA","F",4152.17,"computer","old",4
1373,"BRA","F",3487.46,"mobile","old",1
74823,"MEX","M",2334.31,"mobile","old",2
28484,"USA","M",573.1,"computer","old",5
84254,"USA","F",2319.09,"mobile","old",4
99564,"GBR","M",4114.9,"mobile","old",9
88319,"DEU","M",3165.63,"mobile","old",2
57711,"USA","F",2064.7,"mobile","old",6
99918,"BRA","F",1623.34,"computer","old",11
25354,"TUR","M",3513.27,"mobile","new",2
12518,"USA","M",1118.78,"computer","new",5
27692,"USA","M",2202.9,"mobile","old",1
16731,"ESP","F",244.16,"mobile","old",3
41321,"MEX","M",4511.62,"mobile","new",4
95638,"GBR","F",3949.09,"mobile","old",4
36424,"BRA","F",846.75,"mobile","new",5
96832,"USA","F",3019.07,"computer","old",5
6461,"BRA","F",3249.48,"mobile","old",1
9599,"BRA","M",2357.14,"computer","old",6
84546,"USA","F",854.73,"computer","old",3
43157,"DEU","F",2161.74,"mobile","new",4
62947,"BRA","F",2835.6,"mobile","new",3
18746,"MEX","F",2699.5,"computer","old",4
13379,"CAN","M",1969.2,"computer","new",6
92728,"BRA","M",1809.63,"computer","old",3
94347,"USA","M",3202.28,"computer","new",13
63492,"BRA","F",76.07,"computer","new",3
30353,"MEX","M",1764.63,"computer","old",7
68662,"TUR","M",3176.96,"computer","new",2
89015,"USA","M",1683.68,"computer","new",6
92677,"BRA","M",3492.55,"computer","old",3
75822,"USA","M",1156.52,"mobile","new",5
42239,"MEX","F",1834.91,"computer","new",6
16886,"MEX","M",2056.85,"computer","new",1
8623,"USA","F",3200.69,"computer","old",2
92825,"BRA","M",3531,"computer","new",4
94728,"MEX","F",3009.85,"mobile","old",1
24410,"GBR","F",2261,"mobile","new",7
30460,"BRA","F",196.13,"mobile","new",1
71715,"USA","F",1701.56,"mobile","old",1
96828,"DEU","F",1106.44,"computer","old",5
27094,"USA","M",1659.49,"computer","old",6
61649,"FRA","F",906.78,"computer","new",8
88704,"MEX","F",1612.96,"mobile","old",1
7997,"GBR","M",549.1,"computer","new",3
63029,"USA","F",2682.36,"mobile","old",5
19184,"GBR","F",2216.44,"mobile","old",2
16309,"BRA","F",1883.39,"mobile","old",2
12476,"USA","M",1048.42,"mobile","old",1
14640,"USA","M",1139.08,"computer","new",2
61635,"USA","F",2717.67,"computer","old",1
88408,"DEU","F",270.61,"computer","new",3
52958,"ESP","M",2536.63,"computer","old",3
50468,"FRA","F",3147.36,"mobile","old",4
75360,"USA","M",1105.87,"mobile","new",2
93834,"USA","F",194.52,"mobile","old",1
4153,"MEX","F",452.17,"mobile","old",5
46581,"DEU","M",446.95,"computer","new",1
76538,"USA","F",2748.39,"mobile","new",5
38036,"BRA","M",2458.92,"mobile","new",1
13792,"DEU","F",3182.19,"computer","old",7
38898,"ESP","M",1045.79,"computer","old",1
25587,"TUR","F",1644.74,"mobile","new",2
26907,"TUR","F",2224.58,"mobile","new",4
40222,"CAN","F",634.56,"mobile","new",5
68546,"MEX","F",2320.49,"computer","new",7
9502,"USA","M",3104.22,"computer","old",3
61860,"BRA","F",2227.54,"computer","old",8
48871,"CAN","F",1232.87,"computer","new",2
39350,"BRA","M",4311.19,"mobile","old",1
43323,"USA","F",2941.56,"computer","old",5
86413,"MEX","M",1338.04,"computer","new",5
25262,"BRA","F",1571.77,"computer","new",2
53826,"FRA","M",1298.84,"mobile","old",4
2516,"DEU","F",2477.83,"computer","new",4
12190,"BRA","F",187.98,"mobile","new",7
70247,"GBR","F",2265.04,"computer","old",2
94092,"MEX","F",2762.47,"computer","new",7
83641,"USA","M",2646.76,"computer","old",5
32417,"BRA","F",255.89,"mobile","new",1
30821,"TUR","F",1453.43,"mobile","new",2
48396,"BRA","M",761.55,"mobile","old",1
16853,"FRA","M",164.02,"mobile","new",3
45958,"TUR","F",2739.36,"computer","new",8
20798,"DEU","M",1419.79,"computer","old",4
20211,"USA","M",3157.1,"mobile","old",2
90678,"ESP","M",2859.24,"computer","new",6
14231,"GBR","M",2445.08,"computer","new",4
22967,"TUR","M",2350.29,"computer","new",3
42113,"TUR","F",342.58,"computer","new",2
72958,"MEX","F",107.59,"mobile","old",1
20819,"USA","M",1300.51,"mobile","new",14
97925,"BRA","M",2631.63,"computer","new",5
52769,"BRA","M",908.35,"computer","new",3
64055,"BRA","F",2702.67,"mobile","new",1
66495,"ESP","M",226.59,"mobile","old",1
94872,"USA","F",1544.42,"mobile","old",7
29769,"DEU","F",1434.61,"computer","new",7
56595,"ESP","F",2305.77,"mobile","new",2
99335,"USA","M",543.05,"mobile","old",1
39853,"BRA","M",656,"computer","new",10
77972,"BRA","M",3437.09,"mobile","old",6
32660,"USA","F",741.38,"computer","old",3
89357,"BRA","M",187.14,"mobile","old",8
22402,"USA","M",1264.51,"mobile","new",7
28723,"BRA","M",126.11,"mobile","old",7
40004,"BRA","M",1635.48,"computer","new",6
68648,"USA","M",2502.88,"mobile","old",3
90830,"BRA","F",2005.73,"computer","new",8
25804,"BRA","M",2506.17,"mobile","new",6
68542,"TUR","F",231.83,"computer","old",4
89843,"BRA","M",778.9,"computer","old",2
9559,"DEU","M",4398.25,"mobile","old",7
30967,"TUR","F",931.23,"mobile","new",6
83678,"BRA","F",4472.25,"computer","old",2
11151,"TUR","M",1597.26,"computer","new",1
99669,"USA","M",698.14,"mobile","new",1
45534,"FRA","F",1210.82,"mobile","new",5
38264,"ESP","F",1370.44,"mobile","new",1
6680,"MEX","F",1830.7,"mobile","new",6
14216,"AUS","F",1728.94,"computer","old",3
68594,"GBR","M",2975.22,"computer","new",6
80987,"USA","F",1401.85,"computer","new",1
64239,"USA","F",2718.22,"mobile","new",6
63375,"GBR","M",2432.82,"mobile","new",4
67032,"USA","F",288.79,"computer","old",3
29661,"BRA","F",309.97,"mobile","old",2
12417,"BRA","F",1202.76,"mobile","new",2
19972,"USA","F",5079.79,"mobile","new",9
47961,"MEX","F",2509.36,"computer","new",2
15759,"USA","M",401.5,"computer","old",4
33690,"BRA","F",3232.78,"computer","old",9
22709,"AUS","F",3861.76,"computer","old",2
78927,"BRA","M",1526.3,"computer","old",3
67590,"USA","F",366.84,"computer","new",2
91850,"BRA","F",458.1,"computer","old",1
19355,"USA","F",279.46,"computer","old",5
88342,"FRA","M",4119.96,"computer","old",3
90901,"TUR","F",1919.33,"mobile","old",4
18441,"BRA","M",747.31,"mobile","new",11
75230,"ESP","M",648.13,"computer","new",1
9865,"FRA","M",3381.22,"mobile","old",1
98190,"TUR","F",4040.01,"computer","new",4
91416,"USA","M",1392.48,"computer","new",8
33621,"GBR","F",2453.36,"computer","old",5
45181,"TUR","F",2036.48,"mobile","old",1
18539,"DEU","M",2188.52,"mobile","new",5
71437,"DEU","F",2173.49,"computer","old",1
85247,"MEX","F",2681.44,"mobile","old",3
88225,"USA","M",3679.59,"mobile","new",5
4447,"USA","M",3127.96,"computer","new",12
18652,"TUR","F",2508.06,"computer","old",8
29145,"USA","M",937.6,"computer","new",6
55882,"GBR","F",1509.63,"computer","new",11
78297,"FRA","M",1323.6,"computer","old",3
33204,"MEX","F",973.58,"mobile","new",6
5585,"GBR","F",2962.48,"computer","new",7
98376,"FRA","M",1723.94,"mobile","old",4
33661,"FRA","F",1626.92,"computer","new",6
67910,"USA","F",1636.38,"computer","old",11
4674,"USA","F",2674.26,"mobile","new",4
63693,"USA","M",1546.61,"computer","old",2
53006,"USA","M",176.43,"computer","new",3
54289,"DEU","M",792.56,"computer","new",3
35456,"BRA","M",4367.97,"mobile","old",4
61103,"BRA","F",2267.4,"computer","new",10
24940,"MEX","F",882.6,"mobile","new",8
45361,"ESP","F",4845.78,"computer","new",5
55707,"TUR","F",1184.27,"mobile","new",4
40690,"MEX","F",2445.29,"computer","old",7
53297,"FRA","F",1664.2,"computer","new",3
99831,"USA","M",1506.48,"computer","new",3
73087,"MEX","M",1828.11,"computer","old",2
16353,"USA","F",849.1,"mobile","new",4
46482,"USA","M",2263.43,"computer","new",3
49591,"USA","M",898.96,"computer","new",11
83503,"USA","F",2866.55,"computer","new",2
33274,"ESP","M",1325.83,"mobile","new",3
5469,"USA","F",1702.01,"computer","new",5
43322,"BRA","F",1786.49,"mobile","new",2
51509,"MEX","M",4180.44,"computer","new",2
16098,"BRA","F",1000.11,"mobile","new",3
59154,"USA","F",1622.51,"mobile","new",6
36612,"DEU","F",3843.49,"computer","new",8
79969,"BRA","M",2307.99,"computer","old",3
3685,"ESP","M",1661.17,"computer","new",5
18011,"TUR","F",4256.33,"computer","old",2
20806,"BRA","M",2041.59,"computer","old",7
82362,"USA","M",1531.04,"computer","new",1
33956,"USA","M",2139.59,"computer","old",3
60812,"DEU","M",868.1,"computer","new",3
21108,"BRA","M",2744.41,"computer","new",7
90589,"USA","M",827.71,"mobile","old",1
55649,"GBR","M",1635.37,"computer","old",1
62700,"GBR","F",463.04,"computer","new",1
26944,"BRA","M",503.28,"mobile","new",5
29176,"FRA","F",1472.66,"mobile","old",7
87200,"BRA","M",1234.67,"mobile","new",10
1880,"ESP","M",2944.31,"mobile","old",2
64676,"BRA","F",1584.48,"mobile","old",3
98031,"BRA","M",2476.65,"mobile","new",3
85611,"GBR","F",3197.07,"computer","old",1
83092,"USA","M",2277.35,"mobile","old",3
65614,"GBR","F",2226.82,"mobile","old",4
70550,"FRA","M",1052.48,"computer","old",9
92332,"USA","M",2895.41,"computer","new",7
65554,"BRA","M",1627.47,"mobile","new",4
52752,"BRA","M",2911.41,"computer","old",3
4266,"GBR","M",3434.38,"computer","old",3
98418,"USA","F",1113.38,"computer","old",3
98266,"BRA","F",2544.94,"mobile","new",2
15635,"USA","F",1178.53,"computer","new",4
51398,"GBR","M",3967.96,"mobile","old",2
6519,"TUR","F",1515.32,"computer","new",8
13139,"GBR","F",2166.02,"mobile","old",5
67344,"DEU","F",2009.36,"computer","old",3
23153,"MEX","M",2195.87,"computer","new",1
93754,"USA","F",3012,"mobile","new",5
19673,"USA","M",154.9,"computer","new",2
8601,"USA","M",1326.37,"computer","new",3
4575,"MEX","F",730.94,"mobile","new",6
24931,"USA","F",2433.36,"mobile","new",2
82352,"USA","F",725.55,"computer","old",14
74353,"BRA","F",2333.34,"computer","new",5
34433,"DEU","M",2866.26,"mobile","new",3
1068,"BRA","F",3795.59,"mobile","old",5
88988,"USA","M",1003.02,"computer","old",4
74976,"TUR","M",953.09,"computer","new",1
37697,"MEX","M",4243.46,"computer","old",4
73040,"USA","M",2909.35,"mobile","new",3
4546,"BRA","M",1636.58,"computer","new",6
84491,"GBR","F",2746.3,"mobile","old",7
93004,"USA","M",3700.16,"computer","old",6
73179,"BRA","M",1853.73,"mobile","new",1
71666,"USA","M",800.51,"mobile","new",1
95011,"USA","M",3990.06,"computer","new",2
62602,"FRA","M",1387.51,"mobile","new",1
92854,"USA","F",2494.1,"mobile","old",1
11910,"USA","F",2273.87,"mobile","old",3
30515,"MEX","M",1404.64,"mobile","old",1
89620,"USA","M",3361.48,"mobile","new",5
56541,"GBR","M",1750.13,"computer","new",10
58940,"USA","M",1069.76,"mobile","old",2
6468,"USA","F",122.25,"mobile","old",1
43309,"USA","M",855.42,"computer","new",4
82024,"TUR","F",2376.91,"mobile","new",7
15495,"ESP","F",1046.98,"mobile","new",2
27603,"USA","F",4850.8,"computer","new",5
51692,"MEX","F",2717.45,"computer","new",3
95160,"DEU","F",5459.99,"computer","new",3
23839,"TUR","F",1276.18,"mobile","new",1
86850,"CAN","F",3256.69,"computer","new",3
19069,"AUS","F",2855.59,"mobile","old",13
44882,"TUR","M",2525.09,"mobile","new",6
63880,"USA","F",1428.69,"computer","new",4
80698,"USA","F",241.65,"mobile","old",3
28996,"MEX","M",4550.39,"computer","old",9
79514,"USA","M",2358.49,"mobile","old",1
59016,"ESP","M",3510.2,"mobile","new",4
38180,"BRA","M",1633.1,"mobile","new",6
25651,"FRA","F",2064.64,"computer","new",5
86648,"USA","F",614.63,"computer","new",2
78796,"TUR","F",410.55,"mobile","new",5
67371,"GBR","F",3619.12,"computer","new",8
15664,"MEX","F",2205.5,"mobile","new",6
23358,"MEX","M",1321.06,"computer","old",4
85666,"BRA","M",2503.62,"mobile","old",10
78647,"BRA","M",326.8,"mobile","old",8
31469,"USA","F",4024.42,"computer","new",5
56910,"FRA","M",393.27,"computer","new",8
68001,"CAN","F",915.67,"mobile","new",2
7790,"USA","F",2327.08,"computer","new",2
1423,"DEU","F",2537.92,"mobile","new",8
81471,"BRA","M",77.75,"mobile","new",11
71392,"USA","M",27.03,"computer","old",4
68569,"CAN","F",1488,"mobile","new",9
68120,"GBR","M",3358.91,"computer","old",1
24265,"GBR","F",3974.6,"mobile","old",3
17163,"USA","F",1194.9,"computer","old",4
4272,"BRA","F",1076.64,"computer","old",7
85574,"BRA","M",638.89,"computer","old",3
37916,"BRA","M",1883.84,"mobile","new",5
9006,"MEX","M",3198.65,"computer","new",1
47302,"FRA","F",815.74,"computer","old",3
17142,"USA","M",1358.46,"computer","old",4
82851,"MEX","M",2507.27,"mobile","new",3
91394,"CAN","M",1073.9,"mobile","new",7
54116,"USA","M",790.73,"computer","new",1
36489,"USA","M",2095.63,"computer","new",6
40593,"MEX","M",2341.06,"computer","old",4
38445,"USA","M",1754.04,"computer","old",4
68409,"USA","M",2590.56,"computer","old",3
51341,"MEX","F",3409.34,"mobile","new",2
31756,"USA","F",3915.52,"computer","new",8
15802,"ESP","F",1046.17,"computer","old",5
99703,"MEX","F",3202.93,"computer","new",3
70264,"BRA","F",2150.45,"mobile","old",7
34835,"CAN","F",350.11,"mobile","new",5
55416,"CAN","F",2445.74,"computer","new",12
31458,"BRA","M",2856,"computer","old",5
27272,"FRA","M",-26.43,"mobile","old",2
55544,"BRA","F",3616.67,"mobile","new",3
7322,"BRA","M",577.46,"computer","new",1
59039,"BRA","M",534.58,"computer","old",4
90331,"USA","F",1680.98,"computer","new",3
81718,"DEU","F",36.29,"mobile","old",6
14324,"USA","M",3866.03,"mobile","old",1
89689,"USA","F",1667.49,"mobile","old",3
86844,"USA","F",590.73,"mobile","old",2
66691,"BRA","M",1776.72,"computer","new",2
17836,"GBR","M",1853.2,"computer","new",1
84667,"GBR","M",2573.63,"computer","new",2
89760,"FRA","M",3459.38,"mobile","new",2
55448,"USA","M",376.77,"mobile","new",2
51326,"GBR","F",1844.45,"computer","new",9
63547,"MEX","F",552.96,"computer","old",2
58547,"BRA","F",1886.5,"mobile","old",1
92496,"USA","M",2876.7,"mobile","new",4
1039,"DEU","M",2225.22,"computer","new",4
90180,"BRA","M",1079.11,"computer","new",4
82799,"BRA","F",791.42,"mobile","old",3
93823,"TUR","F",3314.1,"computer","new",7
60921,"USA","M",609.1,"mobile","new",6
86302,"USA","M",3024.19,"computer","new",1
46673,"TUR","M",2673.27,"mobile","old",2
39596,"DEU","F",577.31,"computer","new",9
76974,"BRA","M",3257.5,"mobile","old",1
25355,"USA","M",963.07,"mobile","old",6
70671,"USA","M",2588.45,"computer","old",7
40064,"USA","M",817.02,"mobile","new",9
33992,"USA","M",2823.77,"mobile","old",1
39530,"GBR","M",3713.67,"computer","old",4
22568,"GBR","M",544.27,"mobile","old",3
39149,"TUR","M",2765.75,"mobile","old",2
51069,"MEX","F",1759.58,"mobile","new",4
28935,"BRA","M",158.91,"mobile","old",1
98482,"BRA","M",4700.85,"mobile","old",1
92718,"BRA","M",534.44,"mobile","old",4
88164,"USA","F",1313.13,"mobile","old",2
36498,"USA","F",941.38,"computer","old",6
99351,"BRA","M",1491,"computer","new",11
73721,"AUS","F",1285.67,"mobile","old",11
50886,"USA","M",2219.24,"computer","new",3
22209,"MEX","F",504.97,"computer","old",14
59552,"USA","M",1816.01,"computer","new",3
32084,"GBR","M",2083.36,"computer","new",10
26483,"BRA","F",1568.84,"mobile","old",5
61371,"ESP","F",1747.39,"computer","old",4
96212,"USA","M",1937.67,"mobile","old",7
87349,"FRA","M",1246.3,"computer","old",4
85653,"USA","F",2176.6,"mobile","old",1
90846,"DEU","M",53.85,"computer","old",4
26466,"USA","F",525.13,"mobile","new",5
37400,"USA","F",1498.47,"computer","new",3
1298,"GBR","F",4446.42,"computer","old",1
30156,"USA","F",742.04,"computer","old",4
70958,"USA","M",1439.61,"computer","new",10
12009,"MEX","F",345.28,"computer","new",4
74041,"DEU","F",695.63,"computer","old",4
73806,"GBR","F",738.55,"mobile","new",3
53514,"ESP","F",856.46,"mobile","new",4
31265,"USA","F",1977.03,"computer","old",4
69725,"BRA","F",1607.26,"mobile","new",4
99266,"USA","M",2111.41,"mobile","old",4
31750,"USA","F",851.37,"mobile","new",2
44307,"GBR","F",2530.22,"computer","old",3
85189,"DEU","M",2421.96,"computer","old",8
53762,"DEU","F",2131.69,"computer","new",9
39467,"TUR","M",2609.6,"computer","new",11
85458,"BRA","F",1998.31,"computer","new",4
23429,"FRA","F",1140.16,"computer","old",11
97079,"TUR","F",100.41,"mobile","new",6
70489,"DEU","F",879.7,"mobile","old",2
85663,"MEX","F",1315.75,"computer","old",12
37784,"MEX","F",3461.15,"mobile","old",6
1431,"USA","F",3368,"computer","new",5
51044,"MEX","M",2000.28,"mobile","old",1
21496,"USA","M",3097.04,"mobile","new",1
70803,"BRA","M",125.58,"mobile","old",6
23004,"USA","M",2397.85,"computer","old",4
71565,"DEU","M",1726.57,"mobile","old",1
50510,"GBR","F",2189.62,"computer","old",8
71438,"GBR","M",1555.47,"mobile","old",2
53965,"FRA","F",1503.43,"computer","new",3
78055,"USA","F",2030.49,"mobile","new",2
42803,"MEX","F",1731.04,"mobile","new",5
16616,"TUR","M",1783.99,"mobile","old",2
45499,"MEX","M",1351.83,"mobile","new",2
58218,"USA","F",1271.69,"computer","old",4
89443,"CAN","F",3081.77,"mobile","new",6
